Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2719","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","68.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","67.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","208","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","206","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","19.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","18.96","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3175","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3184","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","105.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","108.1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","1036","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1048","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","66.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","69.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3378","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3379","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","97.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","97.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","1125","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1134","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","61.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","61.31","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2718","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2758","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","64.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","68.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","377","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","432","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","28.62","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","32.54","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2463","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2484","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","72.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","71.64","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","385","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","380","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","23.64","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","23.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2292","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2272","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","78.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","78.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","321","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","324","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","26.88","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","27.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","3271","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3286","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","86.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","86.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","922","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","945","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","52.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","167","Tchéquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","52.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2787","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2808","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","62.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","60.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","380","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","358","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","27","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","26.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2251","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2232","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","49.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","48.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2018","2018","Kcal/personne/jour","212","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","196","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2018","2018","g/personne/jour","11.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2018","2018","Kcal/personne/jour","2396","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2464","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2018","2018","g/personne/jour","56.97","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","56.8","Fc","Donnée calculée"
